post_url,comment_body,post_title,source,post_year,post_month,comment_year,comment_month
https://www.sitejabber.com/users/hansenh1,"Costco does have good prices... and good hot dogs... but why do you need a membership? They say that's how they make their money... but that's impossible. They make money selling their grocery products, just like any other store","Good deals, hate the memebership",https://www.sitejabber.com/reviews/costco.com#508,2016.0,3.0,2016.0,3.0
https://www.sitejabber.com/users/bernadettet7,"I'm not one who looks forward in buying tires or getting air for them. It's truly a chore I never look forward to.
Today was completely different.
Andrew was so helpful in making this task so enjoyable. He knows tires and he knows how to treat people with his kindness and patience. I left feeling educated on tires and learned for myself how to save money when purchasing. I
Would also like to give a shout out to Ryan who had a delightful personality with his greeting and attitude when in fact these guys stop what they are in the middle of working on only to have to walk around a car to squat down and add air in tires.
I left the store with such a great feeling that Cosco service people love what they do and know how to make a customer feel happy!
Thank you Plano East Costco! You guys rock!",Outstanding customer service Plano East tire center,https://www.sitejabber.com/reviews/costco.com#970,2017.0,10.0,2017.0,10.0
https://www.sitejabber.com/users/donc234,"I put an order online Costco.com and need it quickly. So I paid extra fee for the Express 1 to 2 Business Days. After one business my order status is still ""Received"", called Costco.com. Mr. J told me, since this is the first business day, you still have tomorrow to receive the item. Next day, the status is still ""Received"", called again. Ms L said, you probably receive the order tomorrow. Asked, that means I cannot receive my order in 1-2 business day. The answer, we can only process your order next business day. Therefore, your order may be received tomorrow. If you cannot we can refund your express shipping fee. What hell is that?",Dispointed with Express 1 to 2 Business Days delivery,https://www.sitejabber.com/reviews/costco.com#1190,2019.0,6.0,2019.0,6.0
https://www.sitejabber.com/users/cathym36,Ordered a laptop because they extended the manufacturers warranty. Didn't get the protection package they offered from another company because the company had horrible reviews. Price was the best I found came with in the days.,Very good,https://www.sitejabber.com/reviews/costco.com#489,2016.0,3.0,2016.0,3.0
https://www.sitejabber.com/users/als594,Came in 15 minutes before closing time to costco in Katy Texas. Kevin Guevara the certified tire technician was so friendly and helpful. He fixes the tire on the spot. So grateful for Kevin. Love Costco,Auto center a5 costco,https://www.sitejabber.com/reviews/costco.com#1867,2022.0,12.0,2022.0,12.0
https://www.sitejabber.com/users/rebekahv26,"I can't believe they closed photo printing! What an I suppose to do for prints albums and invitations! I did all my photography printing through Costco photo for the past 14 years. Now they want me to use shutterfly, are you kidding me. Shutterfly is terrible the quality and color of pri ts are terrible, not to mention the price is 4xs Costco. I won't be able to afford to offer prints and albums anymore. I'm upset. What about the dozens of previous books and photo projects I had saved on Costco photo?",They closed photo printing,https://www.sitejabber.com/reviews/costco.com#1963,,,,
https://www.sitejabber.com/users/briany193,"I have always been so satisfied with the service Costco have given in the years we have been with them, but due to the pandemic we have purchased on line no problem with the goods and if on the odd occasion we have had minor problems they have been rectified promptly, but the delivery by parcel force is terrible they give you an hour slot and then deliver 3to4hour later and this occurs every time, you should look for a new reliable carrier",On line delivery service,https://www.sitejabber.com/reviews/costco.com#1346,2020.0,12.0,2020.0,12.0
https://www.sitejabber.com/users/artd148,"I waited for 2 hours on the phone for customer service and finally hung up. I then tried Costco chat and waited 30 minutes. I got an answer to one of my questions about an order I placed and sent another question to Stephanie T. I didn't receive a reply to my second question and waited. The next reply to me was that she was disconnecting. I love Costco products but your customer service has gone down the toilet. I can now put you on the same level as Cablevision. I thought they were the worst, but you are right up there with them.",Terrible service,https://www.sitejabber.com/reviews/costco.com#1798,2022.0,10.0,2022.0,10.0
,"Love Costco, expecially their fresh produce selection. I like the variety of things they offer. Am dissappointed by too many items made in China. I like very much their Kirkland brand. Good value for the money.",Costco review,https://www.sitejabber.com/reviews/costco.com#115,2015.0,3.0,2015.0,3.0
https://www.sitejabber.com/users/rodrigoc113,"I bought a whirlpool refrigerator in 2022 and I stop working and I have still lost food twice
I didn't report it the first time since he continued working the next day, today I lost my food again and the refrigerator failed again
I called customer service today and they told me that I should contact Whirlpool and that they would send me a technician, isn't it fair that being new they come out in bad condition and Costco sends me Whirlpool? I bought it at costco...it came out defective from the factory and they should give me the credit to buy a new one, it's not fair to repair something new that I pay them in cash
Very disappointed with your company, I hope for a prompt solution.
I've been with you for 10 years and you don't help me?",Bad services,https://www.sitejabber.com/reviews/costco.com#2233,2023.0,8.0,2023.0,8.0
https://www.sitejabber.com/users/vladimirg34,"It is absolutely not worse to pay Costco membership
It is absolutely not worse to pay $60 a year or more for Costco membership.
You dont need to be smart to figure it out but somehow it blows my mind to see so many naive people staying in long lines to check out or the same people who always have to look to even park their cars.
The most ridiculous is that Costco has such a low choices of products and most of them Are Not cheaper than in stores like: Walmart, where you have 100 times more choices of stuff and often cheaper stuff and food, Wincos, who has way more choices of food is also cheaper overall than Costco. Even Fred Meyer has quite comparable prices with way more choices of stuff and food... plus none of these stores requires pay for membership and none of them have so much waiting in lines and problem even park your car.",Costco membership pay is not worth it.,https://www.sitejabber.com/reviews/costco.com#1243,2019.0,12.0,2019.0,12.0
https://www.sitejabber.com/users/bettyf45,"Bought two garage doors from The Door Company through Costco Co. Oshawa Ontario. After one season one of my doors is rusting from inside and seeping through the folds in the door. Called Jerry Ross about the door, he came and took pictures and said would get back to me. He got back said they couldn't do anything for me. Can't believe they don't stand behind their product. Trusted them through Costco and my four neighbors had doors done to. Single woman. Betty Fraser",Faulty garage door,https://www.sitejabber.com/reviews/costco.com#1112,2018.0,8.0,2018.0,8.0
https://www.sitejabber.com/users/debras54,I always buy my electronics from Costco. If I have an issue there is never a problem returning the item. The online store is a great way for me to get items when I don't have the two hours to drive to the store. I love a store I can trust and that has the best customer service of any store I have ever been to.,I love the brick store but love the online store also.,https://www.sitejabber.com/reviews/costco.com#416,,,,
https://www.sitejabber.com/users/scottb214,Had a Gazebo that was supposed to be delivered on Wednesday between 8 and 12. They never showed up. Got a phone call late that afternoon that they will be there the next day. Next day came and they called and said it was to heavy for them to deliver and will have to figure something out. I called Costco and they got them to deliver next day. Got a phone call and they said they would be here between 12 and 4 on Friday with two people. Next day got a phone call they would be here between 2 and 5. Waited and got another phone call and said it would be between 3 and 6. They never showed up until 6:20. Took three days of Vacation for this idiotic company that when they came for the delivery it was a young guy and old and the young guy got it off pretty much buy himself. Stay away from CEVA LOgistics. I can't get my 3 days of vacation back!,Ceva Logistics is not very good,https://www.sitejabber.com/reviews/costco.com#948,2017.0,7.0,2017.0,7.0
https://www.sitejabber.com/users/marketah,"Costco is a first choice for most of our family shopping. Great selection of organic groceries for a good price. Their no question
Return policy is amazing and their staff is always helpful and smiling.",Love it!,https://www.sitejabber.com/reviews/costco.com#357,2015.0,12.0,2015.0,12.0
https://www.sitejabber.com/users/brednac,It is always a pleasure going to Costco and looking at all they carry and things I want to buy and things I can buy.My first experience with Costco was in Fla and it was so exciting to me and still is. Keep caring the good stuff Costco.,I love going,https://www.sitejabber.com/reviews/costco.com#218,2015.0,6.0,2015.0,6.0
https://www.sitejabber.com/users/maureenw101,"Cashier was rude upon entering line for checkout. Placed my card in the product divider, like I have for the last 13yrs as a member, and was barked at to ""pick it up, I won't touch it!"" Obviously, I was unaware of their change of protocol, so I placed it against the glass for him to scan. Apparently, I wasn't ""smiling"" to his satisfaction, called a supervisor and stated I had attitude. I spoke with the supervisor and explained my confusion for their updated check out procedures. He agreed not everyone was aware and it is not posted and therefore apologized. As I walked away, I could hear the cashier stating to the next customer about my ""attitude."" I guess because his supervisor didn't side with him, he got an ATTITUDE! I'll make a point to go out of my way to shop at Sams Club now!",Rude Cashier and Customer Service,https://www.sitejabber.com/reviews/costco.com#1318,2020.0,8.0,2020.0,8.0
https://www.sitejabber.com/users/lawrencem775,"My wife had the flu, I went to purchase items for her. Spend 1 hour and a half getting everything she needed, went up to the counter to pay and some employees were checking peoples memberships. I had her membership card and her credit card. They asked me for ID. I gave them her card and my license. They told me I am not a member and had to sign up. Was going to purchase over 200.00 worth of stuff. I had my wife on the phone at the same time, she could not go to the store and showed them her phone call. They rejected me and I was so embarrassed. We will cancel your damn Costo card and go to BJ's only. Merry Christmas and thanks for Mt waste of time. Hope you go under.",Bull$#*! at Farmingdale location.,https://www.sitejabber.com/reviews/costco.com#2424,2023.0,12.0,2023.0,12.0
https://www.sitejabber.com/users/bobs280,"It started off very bad when my tire went flat a on highway 410. I had to drive almost a half mile to get off the highway to safely change the flat. After I changed the tire I drove to Puyallup tire center and they quickly replaced the damaged tire, rotated the tires at my request. Since the tire was almost new they did not charge me anything. The attitude of all of the everyone in that tire center was so great. They also put the spare and jack back in the trunk were it belonged, Thanks Costco for the great service.
Bob",Great experience at puyallup tire center,https://www.sitejabber.com/reviews/costco.com#876,2017.0,1.0,2017.0,1.0
https://www.sitejabber.com/users/mohammedi25,Very bad experience. Very bad service when it come to repair some large electronic item. I dont want to write everything because I don't want to go throw more stress. The only thing I can tell you is that please never buy any big electronic item from Costco. Buy from Best buy because they have best service when it comes to repair.,Complaint/Very bad experience,https://www.sitejabber.com/reviews/costco.com#1175,2019.0,3.0,2019.0,3.0
https://www.sitejabber.com/users/petrac18,"Went today to Costco on Costco Dr. In Tucson. I'm Handicapped. Standing in that Line is just Outrageous. Then you get in to the Store. No Toilet paper, No paper Towels, No Meat. So I was happy to see they still had frozen Chicken. Get to the Register, turns out, only one pack per Family. I had 2. The Cashier was very rude. It's like he got pleasure from this. I spoke then to one of the Manager. He seam to care even less. Now, I'm nit a hoarder. Standing that long in line, then not even get what you came for. Is pretty upsetting. I live 25- 30 min. Away Tucson. I can't go every single day in to Costco. But one thing I know for sure. This Hoarders will go every day back to Costco to get what there want. What is left for People like us.? I don't see any difference letting people all at once in, or little by little. All I know, Costco needs to do something for Seniors and Handicaps. We get the short end of the stick. To me, it is torture to have to stand that long in line to get in to the store. I'm askingCostco, to think about the Seniors and the Handicaps. Thank you",Poor quality,https://www.sitejabber.com/reviews/costco.com#2478,2024.0,1.0,2024.0,1.0
https://www.sitejabber.com/users/ejb4,"Are you buying avocados from Costco and they were always top notch; however, over the last three months I've bought two bags and they were so green, I couldn't ripen them up in a paper bag. The last bag I bought was last week and they've been sitting inside a brown bag for seven days and are still green and hard as a rock. 6-21-17",Quality of avocados has decreased,https://www.sitejabber.com/reviews/costco.com#946,,,,
https://www.sitejabber.com/users/sanh3,"Bought a Sony TV and having issues, Sony no help. Looking for Costco to step up and make exception and allow me to simply exchange since same TV still available online. No go,,, Costco refuses. I have spent 10s of thousands in online orders at Costco in the last few years, and that does NOT include my warehouse grocery shopping! I have never asked for anything and the one time I ask Costco to step up and help me as a solid customer, they fail big time. I am done. I will continue to buy some grocery items as required, but never ever buying any big ticket items from Costco online again. I will go to Best Buy or other retailers.",Horrible customer service,https://www.sitejabber.com/reviews/costco.com#1104,2018.0,8.0,2018.0,8.0
https://www.sitejabber.com/users/jonz12,"I returned items that is not good per Costco return policy and got banned from buying items online.
Double edge saw!
If Costco continue to block customers from buying because of their return policy they will lose customer and business and bottom line Costco will be closing soon!
Dont punish your customers that follow your return policy but change your return policy!",Dont $#*! with your customers,https://www.sitejabber.com/reviews/costco.com#1083,2018.0,7.0,2018.0,7.0
https://www.sitejabber.com/users/jaymahadeo,"I ordered a laptop computer for delivery to my home address.
I ordered a laptop computer for delivery to my home address as I was traveling and needed this laptop.
Costco somehow shipped the Laptop to the warehouse (Davie) and not to my home address. It was a Costco error as my order online clearly stated my name and home address as the shipping address. This was extremely frustrating since this was the second miss-delivery in 4 months as back in February/March they miss-delivered as promised. In addition, as a customer and all the frustration for not having my laptop as expected, their customer service help show no compassion.
Date of experience: June 05,2023",Incorrect Delivery Location,https://www.sitejabber.com/reviews/costco.com#2104,2023.0,6.0,2023.0,6.0
https://www.sitejabber.com/users/joycek341,Costco should have a single senior rate at half the cost as families. As a single senior 82 years of age I don't buy much at Costco because admission is too high for the small amount of product I would buy.,Too expensive for single seniors,https://www.sitejabber.com/reviews/costco.com#1480,2022.0,1.0,2022.0,1.0
https://www.sitejabber.com/users/diltsman2581,So after over a year membership at Costco I rang up my cart and went to check out and for some reason a mainstream store does not accept mastercard? Never mind being embarrassed I'm about to cancel my Costco membership membership over this s*** I had no idea they didn't except MasterCard I mean what kind of large retail outlet would not accept a worldwide card? Either way f*** that embarrassment I'm over Costco,Don't accept Mastercard?,https://www.sitejabber.com/reviews/costco.com#2487,2024.0,1.0,2024.0,1.0
https://www.sitejabber.com/users/howardv,"Their products are great and they stand behind everything they sell. They also pay their employees living wages so you see the same smiling people their for years. They are the best for taking things back as well. They are the Anti-Walmart, Anti-Amazon",Best store ever,https://www.sitejabber.com/reviews/costco.com#390,2015.0,12.0,2015.0,12.0
https://www.sitejabber.com/users/tanyam31,"On 11/30/17 I wrote the review Verizon's Qmadix Screen Protection Are Nonsense. DON'T buy this product. And included that i'd bought this product at a Costco through the Verizon Wireless kiosk. Verizon and Qmadix did not contact me, but Costco did! They helped me problem solve the issue and get my phone fixed. Thank you Costco for excellent customer service and being interested in helping.","Follow-up to review from 11/30/17 on Qmadix, Verizon Wirless and Costco",https://www.sitejabber.com/reviews/costco.com#988,2017.0,11.0,2017.0,11.0
https://www.sitejabber.com/users/aarong513,"Costco decided to cancel my refrigerator order after I waited over a month for it. They said I wasn't responsive. They called me one time and asked if this number is the best to reach me on for when the truck was on the way. I said yes this is the best number. A week later the order is cancelled. The product is now out of stock. The customer ""service"" agent said there is nothing they can do. I asked for a substitute that is in stock and was again told they cant help me. No offer of a gift card for wasting my time, nothing. So annoying.",They cancelled my refrigerator order after waiting over a month for it,https://www.sitejabber.com/reviews/costco.com#1609,2022.0,4.0,2022.0,4.0
https://www.sitejabber.com/users/dannyb165,Ordered a freezer online. The receipt said it would come on Friday. I stayed home from work Friday and it didn't come. I called and they said sorry it is actually coming Tuesday. Tuesday came around and it didn't show up. I called and they said they don't know where my order is. No one at the store can help me with online purchases. Called the online numbers and they tell me just to try back the next day they don't know what is going on. The website claimed 3 day delivery that is lie. The website promised communication the day before the scheduled arrival date. That is a lie. Never again Costco.,Horrible Delivery and Customer Service,https://www.sitejabber.com/reviews/costco.com#1171,2019.0,3.0,2019.0,3.0
https://www.sitejabber.com/users/nickc624,"With the exception of the demo individuals: clerks and the majority of those working on the floor employees are exceedingly impolite, unfriendly. Most employees working the floor are ignorant as to the locations of various products probably due to the fact that locations are moved consistently (for some stupid reason/—- extremely annoying. Prices are climbing horrendously but most products especially Kirkland brand is superior. Unfriendly people is biggest complaint",Customer relations,https://www.sitejabber.com/reviews/costco.com#1415,,,,
https://www.sitejabber.com/users/ajs74,"I have been going to Costco for more than 20 years, but for past year or so I see a difference. It's like when you go there and after you shop you should thank them for allowing you to shop there and spend your money. I have had it, I will no longer be going there spending 15-20k a year and get that attitude from these MFs.",Costco no more,https://www.sitejabber.com/reviews/costco.com#1281,,,,
https://www.sitejabber.com/users/victorianas,"Cost-Co is good to have. Going to Cost-Co is like and adventure. Depending on the season will depend on what you will experience. They have food sample tasting, which is a great idea, tasting something before you buy it. They have traveling shows from art work to jewelry to furniture. You name it they sell it! I buy a lot of dry goods from them, which store well. I have been a member for many years and plan to keep it that way.",Bulk,https://www.sitejabber.com/reviews/costco.com#339,2015.0,11.0,2015.0,11.0
https://www.sitejabber.com/users/amjay56,"I received annual rewards certificates annually. These rewards are earned when using my Costco CITI Visa. I cannot credit the earnings to my credit card balance. I have to go to Costco Customer Service to get my certificate. I have to use the certificate for purchases at Costco. I have a number of other issues with my membership, but this particular idiocy may be the final reason for ending my membership.",Reward Certificate is Nonsense,https://www.sitejabber.com/reviews/costco.com#2170,2023.0,7.0,2023.0,7.0
https://www.sitejabber.com/users/marad6,"I cancelled an order and I supposed to receive the money back next day, this according one of its CRS. I chatted the next day as I did not receive the money back. I was told the process is slow, it takes 5 business days. How come their system is fast to charge you immediately, and it takes 5 business day to refund your money?",COSTCO does not tell you the true from the beginning,https://www.sitejabber.com/reviews/costco.com#982,2017.0,11.0,2017.0,11.0
https://www.sitejabber.com/users/kateg109,"I've never written a review before but I'm so annoyed I decided to... I used Costco online for same day delivery and was happy to pay a premium service and delivery fee (I even happily tipped the driver). HOWEVER this month I noticed a recurrent credit card charge for ""Costco Instacart"" on my bill. When I spoke to a Costco customer service rep they basically said ""we have no idea and you need to speak with Instacart."" I've never used instacart and didn't even know what it was, save for the fact that Costco partners with them for deliveries. Now I have to work with their customer service department to try and solve this recurrent charge. Costco shouldn't be partnering with an organization if they are unable to assist THEIR customers and I think it's shady that this charge came up. I'm pretty savvy to such things aka signing up for VIP memberships etc. and did nothing but place a one time order.","Costco.com ""not our problem""",https://www.sitejabber.com/reviews/costco.com#1187,2019.0,5.0,2019.0,5.0
https://www.sitejabber.com/users/anshub4,"We went at regent Costco at first time and spent $120 for membership. My husband was lookin a size in liner pants and we asked a lady to check the size if it is available, she checked and said they are out of stock in that size. At that time a mail employee came even we did not ask for his help and said my husband you don't listen we don't have that item, my husband did not reply him and at the moment he turned and start walk, that guy say f…… people. Seriously is this service we are paying $120 for membership. So we went to costumer service and cancelled our membership and complained about that guy. I am not sure if the management take any appropriate action about him. But we will never ever go to at this location Costco again. I upload a picture of that employ as well. I do not know name.",Worst customer experience at regent,https://www.sitejabber.com/reviews/costco.com#2382,2023.0,11.0,2023.0,11.0
https://www.sitejabber.com/users/corinnem3,"I love going to my local Costco because every time I am looking for something or need an associate, they are always extremely helpful. They always can point out deals if I forgot my flyer or cant get service enough to pull it up on my phone. Diapers - BUY DIAPERS HERE. Seriously, 180 diapers in size 5 is only $42. That right there was enough to get my membership.",Always a great experience,https://www.sitejabber.com/reviews/costco.com#297,2015.0,9.0,2015.0,9.0
https://www.sitejabber.com/users/randallj135,"Just a few days after I purchased a patio furniture set from Costco Online for $2,499, I found out that my local Costco store is selling the exact same set for $500 LESS than what I paid online. That's 20% less.
Neither the store nor the Costco online help desk would do anything about it. They told me that the online store will not match store prices! Be aware that store prices DO NOT match online prices for the exact same items! In my case online prices were substantially higher, and the company will not do anything about it. What a rip off!",BEWARE OF MUCH HIGHER COSTCO ONLINE PRICES,https://www.sitejabber.com/reviews/costco.com#1894,2022.0,12.0,2022.0,12.0
https://www.sitejabber.com/users/sheilams,"The people are #super #terrific. They are always so helpful and kind. The techs are always letting me know the best product for my health, and that is so special to me. These are the best kind of people. It's too bad we can't get this kind of service from everyone.",Costco medical team is fabulous!,https://www.sitejabber.com/reviews/costco.com#1113,2018.0,8.0,2018.0,8.0
https://www.sitejabber.com/users/denm4,Cell phone bought two days ago and have 90 days to retuen but now on sale and they will not adjust over the phone. I need to drive to the warehouse 1.5 hours away to get the adjustment. Yet I could buy another online at sale price and return this one at full price within 90 days. Makes no sense.,Cell phone now on sale and will not adjust over the phone,https://www.sitejabber.com/reviews/costco.com#1618,2022.0,4.0,2022.0,4.0
https://www.sitejabber.com/users/anyb5,"I was logged in and shopping at costco.com and wanted to check out their jackets in menswear, but, to get the price on the jacket, they wanted me to key in the membership number IN ADDITION to the log-in and password. WHY? It's a double log-in system that is just garbage, and for what? To get a price because I wanted to SHOP on their site and possibly SPEND money? You know what the effect was? I abandoned my cart with the items I already had in there. What kind of harebrained, way-to-turn-you-off shopping system is that? Which marketing genius thought that was a good idea for costco members?",Double log-in garbage,https://www.sitejabber.com/reviews/costco.com#974,,,,
https://www.sitejabber.com/users/bobc150,Never buy a major appliance from Costco. They claim to provide a two year warranty on major appliances but it does not exist. My LG fridge died a year and a half after purchase. I spent hours on hold and on the phone with LG and Costco and after almost a month I gave up and bought a new GE fridge since. My family went almost a full month without a fridge so two days before XMAS I went to a local appliance company and got a new fridge for $3500 plus. I am a long time customer of Costco. I am so disappointed in them.,Dont buy a major LG appliance from Costco,https://www.sitejabber.com/reviews/costco.com#1008,2018.0,1.0,2018.0,1.0
https://www.sitejabber.com/users/bm684,"Oh my goodness I thought my husband stepped out on me, for the past week I had terrible burning and itching down below, first I thought I had what experience women may get and I bought some inserts to help moisturize well that helped until I used the TP again, I finally caught on when I couldn't take it any more I took a benadryl and revised from using this TP and I feel 100% better. I googled costco/Kirkland TP and found a few complaints of being allergic, some companies use chemicals to strengthen the TP so it's not as weak when it gets wet, stay away from Costco TP, I think the chemical is formaldehyde",Don't buy the TP!,https://www.sitejabber.com/reviews/costco.com#2523,2024.0,2.0,2024.0,2.0
https://www.sitejabber.com/users/michellez15,"I ordered pizza and waited for an hour. The guy didnt bother showing the pizza which the people who worked there usually do so. Since I didnt have any problems, i just took and they gave us pepperoni instead of cheese. I cant eat meat and clearly they need to check their order more carefully.",Eh,https://www.sitejabber.com/reviews/costco.com#928,,,,
https://www.sitejabber.com/users/theresac123,"I went to Costco yesterday to become a member and was treated abominably! I was shocked. First of all the customer service woman eavesdropped on our conversation and made us show two forms of ID because she heard us talking about addresses. When we produced the ID's she was mad because she wanted to turn us down. She proceeded to try to sell us a membership that was double the price, we told her we didn't want that one and she said that we have to listen to her 20 minute speech about it anyway or we couldn't join. We said forget it and she said ""okay bye"" and we left. I wonder how many other people didn't join because of her. I still want to be a member but don't want to put up with abuse. This is the Costco in Wharton NJ she is an older woman with blonde hair. I wish I had gotten her name. Any way if you want to join Costco in Wharton, wait for another rep - don't be run off by this woman.",Treat you like a criminal,https://www.sitejabber.com/reviews/costco.com#1072,2018.0,6.0,2018.0,6.0
https://www.sitejabber.com/users/menacheml3,"They where supposed to do a delivery for Sears, they came up the door and did measurements they say it doesn't fit and they wont take off the door, in the meantime they will go back to the truck and check the measurements of the new fridge, in the meantime i took of the door and was waiting for them to come back, and... I'm still waiting,,,,, they just fled the scene and left me without the fridge which I'm waiting already 2 months and without a door on the house.",Worst Logistic companmy,https://www.sitejabber.com/reviews/costco.com#1570,2022.0,3.0,2022.0,3.0
https://www.sitejabber.com/users/almogl,The only thing they say is if you pay in cash or card if you pay in card they kick you off the line for food if you stand by they will assault you to move you away from the line i should have called the police on them,Kicking you off the food line,https://www.sitejabber.com/reviews/costco.com#1177,,,,
https://www.sitejabber.com/users/betelhemm,"Costco is a wonderful place to buy. Yesterday I bought starbucks dark roasted coffee beans. I know when coffee is dark. When it says dark, I thought it was darker brown. This was real black. When I test the coffee, it was such the worst coffee I have ever sipped. It is over roasted. I wish could bring it to Costco and get refund.",Starbucks coffee bean.,https://www.sitejabber.com/reviews/costco.com#803,2016.0,11.0,2016.0,11.0
https://www.sitejabber.com/users/joyced72,"I, a 17-year-old, was getting a sample and the worker asked where my parents were so then I pointed to my mother who was on the other end of that section. She then told me to put the food down in a very condescending tone because my mom wasn't with me. I told her I was 17 and she gestured for me to take it secretly. I agree that I don't look that old, but I think I look old enough to know what I can/cannot eat. I hope you knock some sense into your workers, or even better- fire the ones that are dumb as $#*!. But other than that, I absolutely love everything else about this fine establishment.",Your workers are trash,https://www.sitejabber.com/reviews/costco.com#1084,2018.0,7.0,2018.0,7.0
https://www.sitejabber.com/users/alia968,"I had a horrible experience with squaretrade, I paid for the coverage for my TV but when I try to make a claim to made me do a lot of things but they were happy to take my money. While they take my money they don't help their customers. They are behind the curtain and they don't care about their customers. If you are intrested in buying squaretrade do your first.",Costco and Squaretrade are connected bad customer service from both,https://www.sitejabber.com/reviews/costco.com#1660,2022.0,6.0,2022.0,6.0
https://www.sitejabber.com/users/andrews2046,"We ordered appliances and a bedroom set in two different orders (totaling over $10k). After sending weekly emails for three months for us to be patient, we were told the appliance order was cancelled and now everything is out of stock.
For the bedroom set, they did deliver some parts, but not the bed. So we are putting the mattress directly on the floor. When I called in again after another two weeks, they said that is out of stock too and that they can come pick up the rest of the bedroom set and give us a refund. They scratched up our walls during delivery. We paid a drywaller to come fix it, but I don't want them to take them all out again cause I don't trust that they won't scratch up our walls again. We're more than a little unhappy with the process.",Disaster of orders,https://www.sitejabber.com/reviews/costco.com#1445,2021.0,12.0,2021.0,12.0
https://www.sitejabber.com/users/williee25,"Very disappointed with customer service dealing with my refrigerator order.
Placed on 7/6/20, first estimated delivery date was 12 to 15 days and as of today 45 days and no one knows when I am going to receive it! I canceled my order today and it seemed like a great relief for them... After over 20 years with Costco, I saw the worst customer service ever and they blame it on the COVID!",Costco.com Order and Customer service,https://www.sitejabber.com/reviews/costco.com#1314,2020.0,8.0,2020.0,8.0
https://www.sitejabber.com/users/scottr285,The 1st set of appliances for my kitchen that I was going to order from Costco I added to my cart online and within 2 days it was no longer available even though their website said it would be available for over a month. So I ordered another set of appliances that were supposed to be delivered within 2 weeks of the order. I look online and their website says I already received them. Then I called Costco and they told me that the order was canceled. Then they figured out that their system was indicating the wrong information. They told me that my appliances were back ordered an additional 3 weeks. This puts me out of my new house for another 3 weeks. They were not willing to do anything for me. They barely even said that they were sorry. Where is the customer service? Don't order from Costco. They are terrible.,COSTCO IS THE WORST!,https://www.sitejabber.com/reviews/costco.com#1111,2018.0,8.0,2018.0,8.0
https://www.sitejabber.com/users/bobz13,"I admit, I come out of Costco loaded up with stuff I didn't come to buy, but on balance, my family has saved hundreds of dollars a year, mostly on food, vitamins, cleaning products, and office supplies.","Buy in bulk, save in bulk",https://www.sitejabber.com/reviews/costco.com#410,2016.0,1.0,2016.0,1.0
https://www.sitejabber.com/users/robertom29,"This chain of club retailers is the best of its kind. Their products are top of the line and the stores look neat and clean. The fresh department and the meat department are very clean, open to the view of the public and the staff is very friendly. But they are expensive and keep charging more for memberships.",The Costco Experience,https://www.sitejabber.com/reviews/costco.com#406,2016.0,1.0,2016.0,1.0
https://www.sitejabber.com/users/alexk896,"The prices for the amount that you're forced to buy are not worth it, the storage of the product and the cost of the product are not worth it... When you purchase from a warehouse you would expect to save, but it doesn't seem so...",Not wholesale prices,https://www.sitejabber.com/reviews/costco.com#1651,,,,
https://www.sitejabber.com/users/andrewk50,"I have tried three times now! I have never before been told by a site after I ordered something that my order has been canceled! Not only do I put this stuff in my budget, but I expect it and plan around it! Do not use this site if you are not a COSTCO member! You will get F'ed!",COSTCO ONLINE SUCKS,https://www.sitejabber.com/reviews/costco.com#197,2015.0,6.0,2015.0,6.0
https://www.sitejabber.com/users/georgez23,"From gas to clothes to food to hardware to electronics... I shop here once a week. I've returned several items over the years and never had any issues. I can't complain about anything really... parking is nice and wide, staff are courteous, products are great for the most part. Employees are free to unionize.",This has become my one-stop-shop for almost everything.,https://www.sitejabber.com/reviews/costco.com#1049,2018.0,5.0,2018.0,5.0
https://www.sitejabber.com/users/yeseniao25,"I just walked out from Costco at Millenia in Orlando, FL. And it was raining so bad so I wanted to come back to the store and denied me the entrance because I had 3 items with my receipt the supervisor Ramon said that I can't get in again with merchandise. And I told him that they don't want me to buy more stuff and that it was ridiculous when you have the receipt and the don't let you come back.",Re- buying,https://www.sitejabber.com/reviews/costco.com#2256,2023.0,8.0,2023.0,8.0
https://www.sitejabber.com/users/laurar1375,I feel that Costco really gets their products. The Kirkland stuff if on par with the top band brands. Their return policy is superb and the pricing is excellent. I just wish they gad free return shipp.,Great site for everything,https://www.sitejabber.com/reviews/costco.com#1364,2021.0,2.0,2021.0,2.0
https://www.sitejabber.com/users/edb649,"Had a death in the family, and we were kindly given Costco's Chicken Enchilada dinner by a friend as a dinner. If you like lots and lots of salt, you will really enjoy this. If not, don't get near it.",Enchilada dinner,https://www.sitejabber.com/reviews/costco.com#1870,2022.0,12.0,2022.0,12.0
https://www.sitejabber.com/users/jamesp807,"Two times recently I wasn't charged for items, which the checker caught at the door, I returned to the register and paid.
Well today on my way out I noticed they charged for two chickens on my BOS, I only had one in my cart. So I preceded out and the checker didn't see that I was charged for eight items, not seven. At this point I told her to count again, she was wrong.
The attitude that I received was, its ok for Costco to overcharge.",Watch the Costco check out.,https://www.sitejabber.com/reviews/costco.com#1174,2019.0,3.0,2019.0,3.0
